timestamp,load_kw,temperature_c,humidity_pct,is_weekend,season_code,substation_shutdown
2021-01-09 08:00:00,5487.171599394354,30.555555555555557,22,0,1,0
2021-01-09 09:00:00,4791.614636090844,28.88888888888889,25,0,1,1
2021-01-09 10:00:00,4599.748439933209,28.88888888888889,25,0,1,1
2021-01-09 11:00:00,5429.208519119062,28.88888888888889,25,0,1,0
2021-01-09 12:00:00,5249.942992586491,22.77777777777778,59,0,1,0
2021-01-09 13:00:00,5286.2329211066735,22.77777777777778,59,0,1,0
2021-01-09 14:00:00,5190.46783195619,22.77777777777778,59,0,1,0
2021-01-09 15:00:00,5190.46783195619,20.555555555555557,78,0,1,0
2021-01-09 16:00:00,5281.528671113317,20.555555555555557,78,0,1,0
2021-01-09 17:00:00,3245.9324954163785,20.555555555555557,78,0,1,0
2021-01-09 18:00:00,2575.0728445779932,20.555555555555557,87,0,1,0
2021-01-09 19:00:00,2339.3563181251375,20.555555555555557,87,0,1,0
2021-01-09 20:00:00,2099.2715595355926,20.555555555555557,87,0,1,0
2021-01-09 21:00:00,2022.1554614302033,17.77777777777778,86,0,1,0
2021-01-09 22:00:00,2022.1554614302033,17.77777777777778,86,0,1,0
2021-01-09 23:00:00,1982.5053543433369,17.77777777777778,86,0,1,0
2021-01-10 00:00:00,1922.8258117177436,19.444444444444443,87,1,1,0
2021-01-10 01:00:00,1922.8258117177436,19.444444444444443,87,1,1,0
2021-01-10 02:00:00,1922.8258117177436,19.444444444444443,87,1,1,0
2021-01-10 03:00:00,1922.8258117177436,27.77777777777778,36,1,1,0
2021-01-10 04:00:00,2758.2008444114426,27.77777777777778,36,1,1,0
2021-01-10 05:00:00,3463.879912634385,27.77777777777778,36,1,1,0
2021-01-10 06:00:00,4104.877275499474,31.11111111111111,25,1,1,0
2021-01-10 07:00:00,5193.824546421259,31.11111111111111,25,1,1,0
2021-01-10 08:00:00,5185.8432562999815,31.11111111111111,25,1,1,0
2021-01-10 09:00:00,1967.3880148948756,28.88888888888889,26,1,1,0
2021-01-10 10:00:00,1936.7930694299787,28.88888888888889,26,1,1,0
2021-01-10 11:00:00,4918.470037237189,28.88888888888889,26,1,1,0
2021-01-10 12:00:00,5265.656157512755,23.333333333333332,61,1,1,0
2021-01-10 13:00:00,5363.426961498403,23.333333333333332,61,1,1,0
2021-01-10 14:00:00,4455.388933325574,23.333333333333332,61,1,1,1
2021-01-10 15:00:00,5065.458796970714,21.666666666666668,76,1,1,0
2021-01-10 16:00:00,4847.636087410852,21.666666666666668,76,1,1,0
2021-01-10 17:00:00,3229.429515321862,21.666666666666668,76,1,1,0
2021-01-10 18:00:00,882.9302196663108,18.333333333333332,86,1,1,0
2021-01-10 19:00:00,902.5508912144511,18.333333333333332,86,1,1,0
2021-01-10 20:00:00,882.9302196663108,18.333333333333332,86,1,1,0
2021-01-10 21:00:00,686.7235041849084,18.333333333333332,88,1,1,0
2021-01-10 22:00:00,529.7581317997865,18.333333333333332,88,1,1,0
2021-01-10 23:00:00,1942.446483265884,18.333333333333332,88,1,1,0
2021-01-11 00:00:00,1962.6803007999035,20.0,87,0,1,0
2021-01-11 01:00:00,1962.6803007999035,20.0,87,0,1,0
2021-01-11 02:00:00,1962.6803007999035,20.0,87,0,1,0
2021-01-11 03:00:00,1962.6803007999035,26.11111111111111,49,0,1,0
2021-01-11 04:00:00,2923.3553530147506,26.11111111111111,49,0,1,0
2021-01-11 05:00:00,3351.7781202669125,26.11111111111111,49,0,1,0
2021-01-11 06:00:00,4443.500136582421,29.444444444444443,27,0,1,0
2021-01-11 07:00:00,5268.759992559919,29.444444444444443,27,0,1,0
2021-01-11 08:00:00,5551.014992161343,29.444444444444443,27,0,1,0
2021-01-11 09:00:00,4499.447109717704,28.333333333333332,43,0,1,0
2021-01-11 10:00:00,4810.935662849275,28.333333333333332,43,0,1,0
2021-01-11 11:00:00,4791.614636090844,28.333333333333332,43,0,1,0
2021-01-11 12:00:00,4580.09139531811,22.77777777777778,71,0,1,0
2021-01-11 13:00:00,4154.020753062628,22.77777777777778,71,0,1,0
2021-01-11 14:00:00,4868.898743124568,22.77777777777778,71,0,1,1
2021-01-11 15:00:00,4385.873074163797,21.666666666666668,76,0,1,0
2021-01-11 16:00:00,4290.612011798317,21.666666666666668,76,0,1,0
2021-01-11 17:00:00,3152.1835134059056,21.666666666666668,76,0,1,0
2021-01-11 18:00:00,951.6025700848016,20.0,83,0,1,0
2021-01-11 19:00:00,832.6522488242015,20.0,83,0,1,0
2021-01-11 20:00:00,812.827195280768,20.0,83,0,1,0
2021-01-11 21:00:00,654.2267669333012,19.444444444444443,88,0,1,0
2021-01-11 22:00:00,515.4513921292676,19.444444444444443,88,0,1,0
2021-01-11 23:00:00,1982.5053543433369,19.444444444444443,88,0,1,0
2021-01-12 00:00:00,1982.5053543433369,20.0,92,0,1,0
2021-01-12 01:00:00,1987.8816400500305,20.0,92,0,1,0
2021-01-12 02:00:00,2046.3487471103256,20.0,92,0,1,0
2021-01-12 03:00:00,2067.3498631520984,25.0,56,0,1,0
2021-01-12 04:00:00,3026.1768171552694,25.0,56,0,1,0
2021-01-12 05:00:00,3405.8769951905188,25.0,56,0,1,0
2021-01-12 06:00:00,4308.588967130074,27.77777777777778,44,0,1,0
2021-01-12 07:00:00,5042.9559928787785,27.77777777777778,44,0,1,0
2021-01-12 08:00:00,5486.667572609352,27.77777777777778,44,0,1,0
2021-01-12 09:00:00,4615.877297053292,27.22222222222222,54,0,1,0
2021-01-12 10:00:00,4749.948421863968,27.22222222222222,54,0,1,0
2021-01-12 11:00:00,4735.835671883896,27.22222222222222,54,0,1,0
2021-01-12 12:00:00,4735.835671883896,20.555555555555557,78,0,1,0
2021-01-12 13:00:00,4521.456279329481,20.555555555555557,78,0,1,0
2021-01-12 14:00:00,4560.434350703011,20.555555555555557,78,0,1,0
2021-01-12 15:00:00,4480.462100815941,21.11111111111111,83,0,1,0
2021-01-12 16:00:00,4202.911351207874,21.11111111111111,83,0,1,0
2021-01-12 17:00:00,852.4773023676348,21.11111111111111,83,0,1,0
2021-01-12 18:00:00,832.6522488242015,20.555555555555557,85,0,1,0
2021-01-12 19:00:00,793.0021417373348,20.555555555555557,85,0,1,0
2021-01-12 20:00:00,733.5269811070347,20.555555555555557,85,0,1,0
2021-01-12 21:00:00,614.5766598464344,18.88888888888889,88,0,1,0
2021-01-12 22:00:00,535.2764456727009,18.88888888888889,88,0,1,0
2021-01-12 23:00:00,535.2764456727009,18.88888888888889,88,0,1,0
2021-01-13 00:00:00,1946.0474168948192,21.11111111111111,87,0,1,0
2021-01-13 01:00:00,1946.0474168948192,21.11111111111111,87,0,1,0
2021-01-13 02:00:00,1946.0474168948192,21.11111111111111,87,0,1,0
2021-01-13 03:00:00,2104.8158541706207,24.444444444444443,63,0,1,0
2021-01-13 04:00:00,2241.2391039779754,24.444444444444443,63,0,1,0
2021-01-13 05:00:00,3728.958164377149,24.444444444444443,63,0,1,0
2021-01-13 06:00:00,4922.325582334837,27.22222222222222,48,0,1,0
